time,count
0,0
47.3,0
47.3,1
54.599999999999994,1
54.599999999999994,2
59.699999999999996,2
59.699999999999996,3
66.7,3
66.7,4
70.2,4
70.2,5
74.6,5
74.6,6
88,6
88,7
127.6,7
127.6,8
132,8
132,9
140.8,9
140.8,10
150.8,10
150.8,11
161.3,11
161.3,12
186.8,12
186.8,13
201.1,13
201.1,14
224.4,14
224.4,15
248.7,15
248.7,16
252.5,16
252.5,17
257.5,17
257.5,18
266.8,18
266.8,19
272.1,19
272.1,20
275.4,20
275.4,21
282.5,21
282.5,22
288.2,22
288.2,23
291.9,23
291.9,24
307.4,24
307.4,25
313.9,25
313.9,26
315.7,26
315.7,27
321,27
321,28
329.4,28
329.4,29
331.2,29
331.2,30
332.3,30
332.3,31
334.6,31
334.6,32
336.6,32
336.6,33
338.4,33
338.4,34
341,34
341,35
356.4,35
356.4,36
364.1,36
364.1,37
369,37
369,38
376.2,38
376.2,39
394.5,39
394.5,40
402.7,40
402.7,41
419.6,41
419.6,42
426.4,42
426.4,43
507.7,43
507.7,44
518.7,44
518.7,45
534.3,45
534.3,46
537,46
537,47
563.1,47
563.1,48
594.1,48
594.1,49
600.8,49
600.8,50
606.2,50
606.2,51
632.3,51
632.3,52
634.8,52
634.8,53
639.8,53
639.8,54
647.1,54
647.1,55
648.7,55
648.7,56
653.8,56
653.8,57
655.4,57
655.4,58
658.2,58
658.2,59
663.5,59
663.5,60
664.8,60
664.8,61
666.7,61
666.7,62
678.9,62
678.9,63
680.1,63
680.1,64
693,64
693,65
694.5,65
694.5,66
696,66
696,67
720.8,67
720.8,68
722.1,68
722.1,69
735.9,69
735.9,70
739.6,70
739.6,71
740.9,71
740.9,72
743.4,72
743.4,73
748.9,73
748.9,74
760,74
760,75
762.5,75
762.5,76
770.6,76
770.6,77
776.1,77
776.1,78
793.2,78
793.2,79
800.1,79
800.1,80
802.1,80
802.1,81
803.4,81
803.4,82
808.2,82
808.2,83
810.5,83
810.5,84
812.1,84
812.1,85
816,85
816,86
817.5,86
817.5,87
821.3,87
821.3,88
848.3,88
848.3,89
855.1,89
855.1,90
857.8,90
857.8,91
865.6,91
865.6,92
868.2,92
868.2,93
870.7,93
870.7,94
872.1,94
872.1,95
888.4,95
888.4,96
894,96
894,97
904.5,97
904.5,98
906.4,98
906.4,99
929.4,99
929.4,100
933.4,100
933.4,101
962.6,101
962.6,102
966.1,102
966.1,103
978.9,103
978.9,104
982.2,104
982.2,105
998,105
998,106
1001.1,106
1001.1,107
1003.4,107
1003.4,108
1014.9,108
1014.9,109
1018.2,109
1018.2,110
1032.9,110
1032.9,111
1037,111
1037,112
1043.1,112
1043.1,113
1051.4,113
1051.4,114
1052.3,114
1052.3,115
1055.1,115
1055.1,116
1131.6,116
1131.6,117
1134.2,117
1134.2,118
1136.1,118
1136.1,119
1167.4,119
1167.4,120
1191.4,120
1191.4,121
1213.3,121
1213.3,122
1218.9,122
1218.9,123
1223.1,123
1223.1,124
1236.2,124
1236.2,125
1255.8,125
1255.8,126
1257.4,126
1257.4,127
1260,127
1260,128
1262.9,128
1262.9,129
1264.7,129
1264.7,130
1267.9,130
1267.9,131
1272.8,131
1272.8,132
1351.8,132
1351.8,133
1355.3,133
1355.3,134
1357.5,134
1357.5,135
1359.1,135
1359.1,136
1361,136
1361,137
1364.2,137
1364.2,138
1366.8,138
1366.8,139
1368.6,139
1368.6,140
1373.7,140
1373.7,141
1429.1,141
1429.1,142
1457.6,142
1457.6,143
1523.6,143
1523.6,144
1525,144
1525,145
1526.8,145
1526.8,146
1536.1,146
1536.1,147
1566.1,147
1566.1,148
1571,148
1571,149
1572.9,149
1572.9,150
1577.3,150
1577.3,151
1581.9,151
1581.9,152
1595.4,152
1595.4,153
1611.7,153
1611.7,154
1613.8,154
1613.8,155
1616.6,155
1616.6,156
1619.9,156
1619.9,157
1624.2,157
1624.2,158
1626.3,158
1626.3,159
1634.5,159
1634.5,160
1641.1,160
1641.1,161
1645.2,161
1645.2,162
1649,162
1649,163
1651.8,163
1651.8,164
1658.2,164
1658.2,165
1669.1,165
1669.1,166
1673,166
1673,167
1678.8,167
1678.8,168
1690.7,168
1690.7,169
1693.8,169
1693.8,170
1699.3,170
1699.3,171
1718.4,171
1718.4,172
1803.4,172
1803.4,173
1806,173
1806,174
1809.8,174
1809.8,175
1812.3,175
1812.3,176
1814.3,176
1814.3,177
1815.6,177
1815.6,178
1817,178
1817,179
1819.3,179
1819.3,180
1824.1,180
1824.1,181
1831.1,181
1831.1,182
1834.2,182
1834.2,183
1890.6,183
1890.6,184
1899.3,184
1899.3,185
1905.1,185
1905.1,186
1906.3,186
1906.3,187
1913.1,187
1913.1,188
1916.1,188
1916.1,189
1924.4,189
1924.4,190
1930,190
1930,191
1950.9,191
1950.9,192
1956.7,192
1956.7,193
1966.1,193
1966.1,194
1968.8,194
1968.8,195
1976.3,195
1976.3,196
1978.9,196
1978.9,197
1992.9,197
1992.9,198
1997.2,198
1997.2,199
2023.2,199
2023.2,200
2065.4,200
2065.4,201
2067.2,201
2067.2,202
2068.3,202
2068.3,203
2072.2,203
2072.2,204
2073.9,204
2073.9,205
2091.3,205
2091.3,206
2130.2,206
2130.2,207
2132.1,207
2132.1,208
2136.5,208
2136.5,209
2139.5,209
2139.5,210
2141.7,210
2141.7,211
2151.2,211
2151.2,212
2155.6,212
2155.6,213
2160.9,213
2160.9,214
2164.2,214
2164.2,215
2171.2,215
2171.2,216
2173.8,216
2173.8,217
2178,217
2178,218
2180.8,218
2180.8,219
2190.3,219
2190.3,220
2195,220
2195,221
2196.7,221
2196.7,222
2283.1,222
2283.1,223
2298.2,223
2298.2,224
2302.1,224
2302.1,225
2304.1,225
2304.1,226
2322.4,226
2322.4,227
2371.5,227
2371.5,228
2375.9,228
2375.9,229
2380,229
2380,230
2382.3,230
2382.3,231
2425.3,231
2425.3,232
2426.7,232
2426.7,233
2428.7,233
2428.7,234
2493.4,234
2493.4,235
2497,235
2497,236
2510.7,236
2510.7,237
2512,237
2512,238
2519.8,238
2519.8,239
2546.3,239
2546.3,240
2574,240
2574,241
2575.3,241
2575.3,242
2578.5,242
2578.5,243
2581.5,243
2581.5,244
2601,244
2601,245
2605.8,245
2605.8,246
2606.9,246
2606.9,247
2607.9,247
2607.9,248
2628.6,248
2628.6,249
2734.9,249
2734.9,250
2782.7,250
2782.7,251
2898.2,251
2898.2,252
3000.4,252
3000.4,253
3096.8,253
3096.8,254
3099.6,254
3099.6,255
3106.4,255
3106.4,256
3108.6,256
3108.6,257
3112.1,257
3112.1,258
3140,258
3140,259
3151,259
3151,260
3154.5,260
3154.5,261
3155.7,261
3155.7,262
3159.4,262
3159.4,263
3164.4,263
3164.4,264
3169.5,264
3169.5,265
3173.1,265
3173.1,266
3182.3,266
3182.3,267
3184.1,267
3184.1,268
3224.4,268
3224.4,269
3235.1,269
3235.1,270
3238.5,270
3238.5,271
3256.6,271
3256.6,272
3263.7,272
3263.7,273
3265.7,273
3265.7,274
3271.2,274
3271.2,275
3274.2,275
3274.2,276
3275.8,276
3275.8,277
3278.3,277
3278.3,278
3280.6,278
3280.6,279
3287.6,279
3287.6,280
3289.1,280
3289.1,281
3322.3,281
3322.3,282
3348.8,282
3348.8,283
3361.3,283
3361.3,284
3362.8,284
3362.8,285
3378.6,285
3378.6,286
3386.2,286
3386.2,287
3406.5,287
3406.5,288
3408,288
3408,289
3413.1,289
3413.1,290
3417.9,290
3417.9,291
3423.7,291
3423.7,292
3427.4,292
3427.4,293
3440.7,293
3440.7,294
3479.5,294
3479.5,295
3482.6,295
3482.6,296
3490.1,296
3490.1,297
3506.5,297
3506.5,298
3512.3,298
3512.3,299
3513.5,299
3513.5,300
3527,300
3527,301
3529.8,301
3529.8,302
3531.8,302
3531.8,303
3535.8,303
3535.8,304
3545.7,304
3545.7,305
3547.2,305
3547.2,306
3549.2,306
3549.2,307
3559.9,307
3559.9,308
3561.1,308
3561.1,309
3577.9,309
3577.9,310
3615.6,310
3615.6,311
3617.3,311
3617.3,312
3623.7,312
3623.7,313
3635,313
3635,314
3641.5,314
3641.5,315
3645,315
3645,316
3686.7,316
3686.7,317
3687.8,317
3687.8,318
3691,318
3691,319
3693.8,319
3693.8,320
3701,320
3701,321
3702.9,321
3702.9,322
3717.8,322
3717.8,323
3786.2,323
3786.2,324
3788.1,324
3788.1,325
3791.3,325
3791.3,326
3797.6,326
3797.6,327
3799.4,327
3799.4,328
3851.4,328
3851.4,329
3862.1,329
3862.1,330
3867.1,330
3867.1,331
3886.6,331
3886.6,332
3889.9,332
3889.9,333
3892,333
3892,334
3916.3,334
3916.3,335
3926.5,335
3926.5,336
3928.3,336
3928.3,337
3929.5,337
3929.5,338
3931,338
3931,339
3932.7,339
3932.7,340
3946.1,340
3946.1,341
3948,341
3948,342
3952.2,342
3952.2,343
3954.7,343
3954.7,344
3958,344
3958,345
3977.1,345
3977.1,346
3983.6,346
3983.6,347
3985.7,347
3985.7,348
4015.8,348
4015.8,349
4019.5,349
4019.5,350
4039.2,350
4039.2,351
4043.2,351
4043.2,352
4048.8,352
4048.8,353
4050.2,353
4050.2,354
4052.9,354
4052.9,355
4065.1,355
4065.1,356
4069.8,356
4069.8,357
4078.6,357
4078.6,358
4084.9,358
4084.9,359
4087.5,359
4087.5,360
4089.7,360
4089.7,361
4101,361
4101,362
4104.3,362
4104.3,363
4117.5,363
4117.5,364
4127.8,364
4127.8,365
4134.7,365
4134.7,366
4139.4,366
4139.4,367
4141.4,367
4141.4,368
4142.8,368
4142.8,369
4146,369
4146,370
4147.4,370
4147.4,371
4153.6,371
4153.6,372
4155.3,372
4155.3,373
4167,373
4167,374
4173.8,374
4173.8,375
4181.2,375
4181.2,376
4219.5,376
4219.5,377
4222,377
4222,378
4226.8,378
4226.8,379
4229.5,379
4229.5,380
4230.7,380
4230.7,381
4233.2,381
4233.2,382
4254.7,382
4254.7,383
4256.9,383
4256.9,384
4263.5,384
4263.5,385
4265.5,385
4265.5,386
4277.2,386
4277.2,387
4290,387
4290,388
4299.9,388
4299.9,389
4315.8,389
4315.8,390
4324.1,390
4324.1,391
4328.7,391
4328.7,392
4333.6,392
4333.6,393
4343.1,393
4343.1,394
4453.8,394
4453.8,395
4455.6,395
4455.6,396
4461.1,396
4461.1,397
4469.1,397
4469.1,398
4476.5,398
4476.5,399
4483.4,399
4483.4,400
4548.6,400
4548.6,401
4613.5,401
4613.5,402
4615.4,402
4615.4,403
4620.7,403
4620.7,404
4629.9,404
4629.9,405
4716.6,405
4716.6,406
4738.6,406
4738.6,407
4792.1,407
4792.1,408
4796.6,408
4796.6,409
4800.6,409
4800.6,410
4804.9,410
4804.9,411
4836.2,411
4836.2,412
4842,412
4842,413
4844,413
4844,414
4848.5,414
4848.5,415
4855,415
4855,416
4856.8,416
4856.8,417
4861.6,417
4861.6,418
4888.5,418
4888.5,419
4895.8,419
4895.8,420
4898.8,420
4898.8,421
4928.6,421
4928.6,422
4981.2,422
4981.2,423
4983.8,423
4983.8,424
5006.3,424
5006.3,425
5066.5,425
5066.5,426
5069.8,426
5069.8,427
5073.6,427
5073.6,428
5080.9,428
5080.9,429
5099.8,429
5099.8,430
5109.3,430
5109.3,431
5116.2,431
5116.2,432
5133.9,432
5133.9,433
5143.8,433
5143.8,434
5149.4,434
5149.4,435
5160.6,435
5160.6,436
5164,436
5164,437
5166.2,437
5166.2,438
5168.2,438
5168.2,439
5171.2,439
5171.2,440
5173.5,440
5173.5,441
5180.8,441
5180.8,442
5183.2,442
5183.2,443
5184.8,443
5184.8,444
5187.8,444
5187.8,445
5194.6,445
5194.6,446
5198.7,446
5198.7,447
5201.5,447
5201.5,448
5204.4,448
5204.4,449
5207.7,449
5207.7,450
5210,450
5210,451
5211.6,451
5211.6,452
5218.4,452
5218.4,453
5220.7,453
5220.7,454
5224.4,454
5224.4,455
5226.7,455
5226.7,456
5232.2,456
5232.2,457
5235.4,457
5235.4,458
5248.2,458
5248.2,459
5266.2,459
5266.2,460
5270,460
5270,461
5273.4,461
5273.4,462
5316.7,462
5316.7,463
5319.3,463
5319.3,464
5325.8,464
5325.8,465
5332.6,465
5332.6,466
5335.4,466
5335.4,467
5346.7,467
5346.7,468
5349.4,468
5349.4,469
5354.2,469
5354.2,470
5356.3,470
5356.3,471
5359.8,471
5359.8,472
5365.6,472
5365.6,473
5369,473
5369,474
5373.1,474
5373.1,475
5377.4,475
5377.4,476
5388.1,476
5388.1,477
5395.4,477
5395.4,478
5414.3,478
5414.3,479
5416.6,479
5416.6,480
5428.6,480
5428.6,481
5430.3,481
5430.3,482
5431.7,482
5431.7,483
5438.4,483
5438.4,484
5444.2,484
5444.2,485
5446.4,485
5446.4,486
5450.1,486
5450.1,487
5453,487
5453,488
5463.2,488
5463.2,489
5489.6,489
5489.6,490
5601.9,490
5601.9,491
5629.9,491
5629.9,492
5632.3,492
5632.3,493
5655.2,493
5655.2,494
5662.3,494
5662.3,495
5664.2,495
5664.2,496
5666.9,496
5666.9,497
5671.1,497
5671.1,498
5685.3,498
5685.3,499
5687.6,499
5687.6,500
5690.4,500
5690.4,501
5696.4,501
5696.4,502
5698.7,502
5698.7,503
5701.2,503
5701.2,504
5705.1,504
5705.1,505
5711.7,505
5711.7,506
5744.8,506
5744.8,507
5747.2,507
5747.2,508
5751,508
5751,509
5753.2,509
5753.2,510
5759.9,510
5759.9,511
5761.9,511
5761.9,512
5775.1,512
5775.1,513
5777,513
5777,514
5779.4,514
5779.4,515
5784.1,515
5784.1,516
5786,516
5786,517
5788.3,517
5788.3,518
5794.2,518
5794.2,519
5796.9,519
5796.9,520
5801,520
5801,521
5802.8,521
5802.8,522
5808,522
5808,523
5862.3,523
5862.3,524
5870.3,524
5870.3,525
5876.2,525
5876.2,526
5878.2,526
5878.2,527
5883,527
5883,528
5889.5,528
5889.5,529
5892,529
5892,530
5894.6,530
5894.6,531
5918.6,531
5918.6,532
5926.5,532
5926.5,533
5942.6,533
5942.6,534
5945.8,534
5945.8,535
5948.7,535
5948.7,536
5953.7,536
5953.7,537
5965.6,537
5965.6,538
5972.5,538
5972.5,539
5977.8,539
5977.8,540
5982.8,540
5982.8,541
5990.5,541
5990.5,542
5991.7,542
5991.7,543
5995.2,543
5995.2,544
5997,544
5997,545
6004.7,545
6004.7,546
6007.3,546
6007.3,547
6009,547
6009,548
6018.7,548
6018.7,549
6033.2,549
6033.2,550
6058.6,550
6058.6,551
6070.6,551
6070.6,552
6073.1,552
6073.1,553
6091.3,553
6091.3,554
6110.5,554
6110.5,555
6123.3,555
6123.3,556
6139.3,556
6139.3,557
6143.9,557
6143.9,558
6159.2,558
6159.2,559
6185.7,559
6185.7,560
6200.5,560
6200.5,561
6202.5,561
6202.5,562
6217.8,562
6217.8,563
6222.6,563
6222.6,564
6233.6,564
6233.6,565
6240.6,565
6240.6,566
6245.4,566
6245.4,567
6289.1,567
6289.1,568
6299.5,568
6299.5,569
6309.7,569
6309.7,570
6319.4,570
6319.4,571
6327.2,571
6327.2,572
6349.5,572
6349.5,573
6352,573
6352,574
6355.8,574
6355.8,575
6359,575
6359,576
6363.6,576
6363.6,577
6366.2,577
6366.2,578
6370.5,578
6370.5,579
6374.4,579
6374.4,580
6376.7,580
6376.7,581
6380.2,581
6380.2,582
6382.5,582
6382.5,583
6384,583
6384,584
6387.8,584
6387.8,585
6396.3,585
6396.3,586
6400.2,586
6400.2,587
6405.1,587
6405.1,588
6406.9,588
6406.9,589
6411.3,589
6411.3,590
6415.8,590
6415.8,591
6427.8,591
6427.8,592
6435.3,592
6435.3,593
6449.3,593
6449.3,594
6451.8,594
6451.8,595
6454,595
6454,596
6487.6,596
6487.6,597
6568.3,597
6568.3,598
6586.3,598
6586.3,599
6588.3,599
6588.3,600
6596.7,600
6596.7,601
6608.3,601
6608.3,602
6610.6,602
6610.6,603
6636.6,603
6636.6,604
6640.1,604
6640.1,605
6659.4,605
6659.4,606
6664.2,606
6664.2,607
6669.2,607
6669.2,608
6671.3,608
6671.3,609
6683.3,609
6683.3,610
6689.3,610
6689.3,611
6691.3,611
6691.3,612
6695.6,612
6695.6,613
6699,613
6699,614
6703,614
6703,615
6705.1,615
6705.1,616
6706.6,616
6706.6,617
6708.5,617
6708.5,618
6710.6,618
6710.6,619
6714.1,619
6714.1,620
6715.1,620
6715.1,621
6721.7,621
6721.7,622
6738.1,622
6738.1,623
6739.7,623
6739.7,624
6746.6,624
6746.6,625
6750.1,625
6750.1,626
6752.9,626
6752.9,627
6757,627
6757,628
6758,628
6758,629
6761,629
6761,630
6763.9,630
6763.9,631
6769.3,631
6769.3,632
6772,632
6772,633
6776.3,633
6776.3,634
6778.3,634
6778.3,635
6783.5,635
6783.5,636
6785.8,636
6785.8,637
6791.3,637
6791.3,638
6792.5,638
6792.5,639
6795.5,639
6795.5,640
6796.9,640
6796.9,641
6798.5,641
6798.5,642
6803,642
6803,643
6804.4,643
6804.4,644
6807.5,644
6807.5,645
6809.1,645
6809.1,646
6827.1,646
6827.1,647
6855.4,647
6855.4,648
6864.4,648
6864.4,649
6872.6,649
6872.6,650
6878.1,650
6878.1,651
6881.3,651
6881.3,652
6892.5,652
6892.5,653
6894.2,653
6894.2,654
6895.6,654
6895.6,655
6897.6,655
6897.6,656
6898.8,656
6898.8,657
6900.8,657
6900.8,658
6910.6,658
6910.6,659
6912.5,659
6912.5,660
6934.1,660
6934.1,661
6968.2,661
6968.2,662
7027.2,662
7027.2,663
7071.4,663
7071.4,664
7100.4,664
7100.4,665
7101.9,665
7101.9,666
7105.1,666
7105.1,667
7111.9,667
7111.9,668
7117.4,668
7117.4,669
7122,669
7122,670
7123.7,670
7123.7,671
7127,671
7127,672
7128.9,672
7128.9,673
7133.2,673
7133.2,674
7150.1,674
7150.1,675
7156.5,675
7156.5,676
7159.4,676
7159.4,677
7162.7,677
7162.7,678
7170,678
7170,679
7186.1,679
7186.1,680
7200.1,680
7200.1,681
7206.5,681
7206.5,682
7212.8,682
7212.8,683
7221.4,683
7221.4,684
7223.7,684
7223.7,685
7233.8,685
7233.8,686
7239.3,686
7239.3,687
7244.4,687
7244.4,688
7246.1,688
7246.1,689
7248.4,689
7248.4,690
7273.5,690
7273.5,691
7278,691
7278,692
7290.6,692
7290.6,693
7293.7,693
7293.7,694
7296.7,694
7296.7,695
7340.5,695
7340.5,696
7382.8,696
7382.8,697
7385.7,697
7385.7,698
7389,698
7389,699
7391.4,699
7391.4,700
7393.8,700
7393.8,701
7396.2,701
7396.2,702
7399.7,702
7399.7,703
7403.7,703
7403.7,704
7412.7,704
7412.7,705
7414.9,705
7414.9,706
7417.8,706
7417.8,707
7420.8,707
7420.8,708
7438.4,708
7438.4,709
7445.1,709
7445.1,710
7448.1,710
7448.1,711
7453.6,711
7453.6,712
7459.1,712
7459.1,713
7461.3,713
7461.3,714
7466.8,714
7466.8,715
7469.2,715
7469.2,716
7473.5,716
7473.5,717
7476.3,717
7476.3,718
7506.5,718
7506.5,719
7511.7,719
7511.7,720
7516,720
7516,721
7518.1,721
7518.1,722
7522.1,722
7522.1,723
7535.6,723
7535.6,724
7544,724
7544,725
7556.1,725
7556.1,726
7590.6,726
7590.6,727
7641.8,727
7641.8,728
7644.6,728
7644.6,729
7653.3,729
7653.3,730
7656.2,730
7656.2,731
7668.1,731
7668.1,732
7672.5,732
7672.5,733
7686.7,733
7686.7,734
7692,734
7692,735
7700.8,735
7700.8,736
7704.3,736
7704.3,737
7706.8,737
7706.8,738
7709.8,738
7709.8,739
7714.9,739
7714.9,740
7717.4,740
7717.4,741
7720.3,741
7720.3,742
7723.1,742
7723.1,743
7730.3,743
7730.3,744
7734.8,744
7734.8,745
7769.3,745
7769.3,746
7866.3,746
7866.3,747
7874,747
7874,748
7890.2,748
7890.2,749
7897.8,749
7897.8,750
7905.8,750
7905.8,751
7924.8,751
7924.8,752
7956.1,752
7956.1,753
7958.9,753
7958.9,754
8008.6,754
8008.6,755
8037.1,755
8037.1,756
8042.5,756
8042.5,757
8044.4,757
8044.4,758
8052.3,758
8052.3,759
8056.2,759
8056.2,760
8061.4,760
8061.4,761
8063.5,761
8063.5,762
8075.1,762
8075.1,763
8084.4,763
8084.4,764
8089.5,764
8089.5,765
8102.7,765
8102.7,766
8104.1,766
8104.1,767
8106.4,767
8106.4,768
8113.7,768
8113.7,769
8117.2,769
8117.2,770
8124,770
8124,771
8131.7,771
8131.7,772
8150.2,772
8150.2,773
8211.4,773
8211.4,774
8234,774
